Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2020,4,2,22:10,UTC,,975,,90,,,-1.4,-2.8,50000,123,6.9,4.7
2020,4,2,22:20,UTC,,975,,90,,,-1.5,-3,50000,124,7.3,5.2
2020,4,2,22:30,UTC,,974.8,,90,,,-1.5,-2.9,50000,127,7.7,5.2
2020,4,2,22:40,UTC,,974.7,,90,,,-1.5,-2.9,50000,118,7.2,4.7
2020,4,2,22:50,UTC,,974.5,,90,,,-1.4,-2.8,50000,112,7.4,4.7
2020,4,2,23:00,UTC,,974.4,,89,,,-1.6,-3.2,50000,111,7.8,4.8
2020,4,2,23:10,UTC,,974.3,,90,,,-1.5,-2.9,50000,110,7.1,4.3
2020,4,2,23:20,UTC,,974.2,,88,,,-1.7,-3.4,50000,102,8.6,5.6
2020,4,2,23:30,UTC,,974.1,,89,,,-1.7,-3.3,50000,103,7.9,5.8
2020,4,2,23:40,UTC,,973.9,,90,,,-1.9,-3.4,50000,99,8.2,5.8
2020,4,2,23:50,UTC,,973.8,,90,,,-1.9,-3.3,50000,101,7.8,4.7
2020,4,3,00:00,UTC,,973.8,,90,,,-2,-3.4,50000,102,8.3,6
2020,4,3,00:10,UTC,,973.7,,90,,,-2,-3.5,50000,99,8,5.2
2020,4,3,00:20,UTC,,973.6,,88,,,-2,-3.7,50000,102,9.3,6
2020,4,3,00:30,UTC,,973.5,,89,,,-2.2,-3.7,50000,91,8.4,5.3
2020,4,3,00:40,UTC,,973.5,,89,,,-2.1,-3.6,50000,96,6.1,4.3
2020,4,3,00:50,UTC,,973.3,,89,,,-2.1,-3.7,50000,98,8.4,5.6
2020,4,3,01:00,UTC,,973.2,,89,,,-2.2,-3.7,50000,86,8,5.9
2020,4,3,01:10,UTC,,973,,89,,,-2.2,-3.8,50000,84,8,5.7
2020,4,3,01:20,UTC,,973,,89,,,-2.3,-3.9,50000,88,7.5,4.6
2020,4,3,01:30,UTC,,972.9,,88,,,-2.4,-4,50000,71,5.9,4
2020,4,3,01:40,UTC,,972.6,,89,,,-2.5,-4.1,50000,68,6.3,4.3
2020,4,3,01:50,UTC,,972.5,,89,,,-2.7,-4.2,50000,66,7.6,4.9
2020,4,3,02:00,UTC,,972.5,,89,,,-2.6,-4.2,50000,64,7.2,4.4
2020,4,3,02:10,UTC,,972.4,,89,,,-2.7,-4.2,50000,60,6.8,4.3
2020,4,3,02:20,UTC,,972.3,,89,,,-2.7,-4.2,50000,46,6.5,4.3
2020,4,3,02:30,UTC,,972.5,,89,,,-2.7,-4.3,50000,54,7.7,5
2020,4,3,02:40,UTC,,972.4,,89,,,-2.7,-4.2,50000,40,6.4,4.5
2020,4,3,02:50,UTC,,972.4,,89,,,-2.7,-4.3,50000,42,6.6,5.2
2020,4,3,03:00,UTC,,972.5,,88,,,-2.7,-4.4,50000,47,5.8,4.3
2020,4,3,03:10,UTC,,972.5,,88,,,-2.7,-4.5,50000,45,7.5,4.7
2020,4,3,03:20,UTC,,972.5,,87,,,-2.8,-4.7,50000,47,8.1,5.4
2020,4,3,03:30,UTC,,972.6,,87,,,-2.9,-4.7,50000,47,8.7,5.3
2020,4,3,03:40,UTC,,972.6,,87,,,-3.1,-5,50000,45,8.4,5.5
2020,4,3,03:50,UTC,,972.6,,88,,,-3,-4.8,50000,36,8.8,5.2
2020,4,3,04:00,UTC,,972.6,,87,,,-2.9,-4.7,50000,35,7.8,5.6
2020,4,3,04:10,UTC,,972.7,,86,,,-2.8,-4.8,50000,34,7.9,6
2020,4,3,04:20,UTC,,972.7,,86,,,-2.8,-4.7,50000,26,7.2,5.5
2020,4,3,04:30,UTC,,972.7,,85,,,-2.6,-4.7,50000,24,7.4,5.7
2020,4,3,04:40,UTC,,972.8,,86,,,-2.6,-4.7,50000,17,8.4,6.4
2020,4,3,04:50,UTC,,972.8,,86,,,-2.6,-4.6,50000,13,9.6,6.5
2020,4,3,05:00,UTC,,972.8,,86,,,-2.6,-4.6,50000,13,8.1,6.8
2020,4,3,05:10,UTC,,972.8,,87,,,-2.6,-4.6,50000,14,8.1,6.5
2020,4,3,05:20,UTC,,973,,86,,,-2.7,-4.6,50000,17,8.4,6.8
2020,4,3,05:30,UTC,,973,,87,,,-2.7,-4.6,50000,8,8.9,6.9
2020,4,3,05:40,UTC,,973.1,,87,,,-2.7,-4.6,50000,8,9.1,7.5
2020,4,3,05:50,UTC,,973.2,,86,,,-2.6,-4.6,50000,17,8.4,6.4
2020,4,3,06:00,UTC,,973.2,,86,,,-2.7,-4.7,50000,16,8.8,6.8
2020,4,3,06:10,UTC,,973.2,,87,,,-2.7,-4.6,50000,15,9.4,7.2
2020,4,3,06:20,UTC,,973.3,,85,,,-2.6,-4.8,50000,22,9.4,6.7
2020,4,3,06:30,UTC,,973.3,,85,,,-2.6,-4.7,50000,18,8.4,6.5
2020,4,3,06:40,UTC,,973.5,,84,,,-2.6,-4.8,50000,25,8.7,6.6
2020,4,3,06:50,UTC,,973.6,,84,,,-2.5,-4.8,50000,28,8,5.6
2020,4,3,07:00,UTC,,973.7,,83,,,-2.3,-4.9,50000,26,8.1,5.7
2020,4,3,07:10,UTC,,973.9,,82,,,-2.2,-4.9,48340,25,8.5,6.2
2020,4,3,07:20,UTC,,974,,82,,,-2.2,-4.9,50000,28,8.5,6.3
2020,4,3,07:30,UTC,,974.1,,80,,,-1.9,-4.9,50000,28,7.7,5.6
2020,4,3,07:40,UTC,,974.3,,80,,,-1.8,-4.8,50000,29,6.9,5
2020,4,3,07:50,UTC,,974.3,,78,,,-1.6,-4.9,50000,21,7.9,5.9
2020,4,3,08:00,UTC,,974.5,,80,,,-1.5,-4.6,47530,21,7.5,5.2
2020,4,3,08:10,UTC,,974.6,,78,,,-1.4,-4.7,49630,20,7.5,5.8
2020,4,3,08:20,UTC,,974.8,,79,,,-1.4,-4.6,50000,14,7.7,6.1
2020,4,3,08:30,UTC,,974.9,,79,,,-1.3,-4.5,43760,12,7.8,6.6
2020,4,3,08:40,UTC,,975,,80,,,-1.3,-4.3,48720,8,7.8,7
2020,4,3,08:50,UTC,,975.3,,79,,,-1.3,-4.4,50000,7,8.3,7
2020,4,3,09:00,UTC,,975.4,,80,,,-1.3,-4.3,47790,2,8,6.7
2020,4,3,09:10,UTC,,975.5,,79,,,-1.2,-4.4,45360,3,8.3,7
2020,4,3,09:20,UTC,,975.7,,79,,,-1.2,-4.4,49290,2,8.1,6.6
2020,4,3,09:30,UTC,,975.8,,79,,,-1.1,-4.3,46630,3,7.7,5.8
2020,4,3,09:40,UTC,,976.1,,78,,,-0.9,-4.1,50000,359,7.7,6.2
2020,4,3,09:50,UTC,,976.3,,78,,,-0.8,-4.1,50000,351,7.2,6.1
2020,4,3,10:00,UTC,,976.4,,77,,,-0.6,-4,44920,343,8.1,6.8
2020,4,3,10:10,UTC,,976.6,,78,,,-0.5,-3.8,50000,343,8.1,6.8
2020,4,3,10:20,UTC,,976.9,,81,,,-0.6,-3.5,50000,339,8,7
2020,4,3,10:30,UTC,,977.1,,79,,,-0.6,-3.7,50000,338,8.2,7.2
2020,4,3,10:40,UTC,,977.4,,76,,,-0.6,-4.3,50000,346,9,8
2020,4,3,10:50,UTC,,977.7,,75,,,-0.5,-4.4,44740,346,7.9,7.2
2020,4,3,11:00,UTC,,977.9,,72,,,-0.4,-4.7,50000,345,7.9,6.6
2020,4,3,11:10,UTC,,978.1,,83,,,-1,-3.5,50000,335,7.7,6.3
2020,4,3,11:20,UTC,,978.3,,84,,,-1.3,-3.7,50000,323,8.9,8
2020,4,3,11:30,UTC,,978.5,,84,,,-1.6,-3.8,48620,325,10,8.4
2020,4,3,11:40,UTC,,978.8,,83,,,-1.5,-3.9,50000,330,10.2,8.9
2020,4,3,11:50,UTC,,978.9,,84,,,-1.4,-3.7,50000,329,9.6,8.6
2020,4,3,12:00,UTC,,979.1,,82,,,-1.5,-4.2,50000,329,10.7,9.6
2020,4,3,12:10,UTC,,979.3,,82,,,-1.5,-4.1,50000,329,10.4,9.4
2020,4,3,12:20,UTC,,979.5,,82,,,-1.4,-4.1,50000,329,10.4,9.2
2020,4,3,12:30,UTC,,979.8,,81,,,-1.5,-4.4,50000,332,10.4,9
2020,4,3,12:40,UTC,,980.2,,81,,,-1.5,-4.3,50000,333,9.3,7.8
2020,4,3,12:50,UTC,,980.4,,81,,,-1.6,-4.4,50000,334,9.2,8.1
2020,4,3,13:00,UTC,,980.6,,81,,,-1.6,-4.4,50000,333,10.3,8.8
2020,4,3,13:10,UTC,,980.8,,81,,,-1.5,-4.4,50000,334,9.6,8.9
2020,4,3,13:20,UTC,,981.1,,80,,,-1.4,-4.4,50000,333,9.7,8.7
2020,4,3,13:30,UTC,,981.4,,78,,,-1.3,-4.6,50000,331,9.3,8.6
2020,4,3,13:40,UTC,,981.6,,78,,,-1.2,-4.5,50000,330,9,8
2020,4,3,13:50,UTC,,981.9,,78,,,-1.2,-4.6,50000,329,8.9,8
2020,4,3,14:00,UTC,,982.1,,76,,,-1.2,-4.8,50000,333,9.4,8.3
2020,4,3,14:10,UTC,,982.3,,78,,,-1.1,-4.4,50000,337,9.2,7.5
2020,4,3,14:20,UTC,,982.5,,73,,,-0.9,-5,50000,347,8.5,6.8
2020,4,3,14:30,UTC,,982.7,,74,,,-0.9,-5,50000,354,8.1,7.1
2020,4,3,14:40,UTC,,983.1,,73,,,-0.9,-5.1,50000,355,7.9,6.8
2020,4,3,14:50,UTC,,983.3,,76,,,-1,-4.7,50000,354,7.7,6.6
2020,4,3,15:00,UTC,,983.7,,78,,,-1,-4.3,50000,338,6.9,5.5
2020,4,3,15:10,UTC,,984,,80,,,-1,-4.1,50000,339,6.1,5.1
2020,4,3,15:20,UTC,,984.1,,81,,,-1,-3.8,50000,332,7.3,5.3
2020,4,3,15:30,UTC,,984.3,,82,,,-1,-3.7,50000,324,7.3,6.3
2020,4,3,15:40,UTC,,984.6,,82,,,-0.8,-3.5,50000,314,7.4,6.2
2020,4,3,15:50,UTC,,984.8,,85,,,-1.1,-3.2,50000,317,7.2,6.4
2020,4,3,16:00,UTC,,985.1,,85,,,-1.1,-3.4,50000,320,6.8,5.9
2020,4,3,16:10,UTC,,985.2,,82,,,-1.4,-4,50000,322,7.8,6.3
2020,4,3,16:20,UTC,,985.4,,79,,,-1.5,-4.7,50000,327,10.4,8.4
2020,4,3,16:30,UTC,,985.6,,80,,,-1.8,-4.8,50000,330,9.9,8.7
2020,4,3,16:40,UTC,,985.8,,81,,,-1.8,-4.6,50000,326,10.3,8.6
2020,4,3,16:50,UTC,,986.1,,80,,,-1.8,-4.8,50000,327,9.8,8.4
2020,4,3,17:00,UTC,,986.3,,80,,,-1.9,-4.9,50000,329,9.4,8
2020,4,3,17:10,UTC,,986.5,,80,,,-1.9,-4.9,50000,330,9.1,8.1
2020,4,3,17:20,UTC,,986.7,,81,,,-1.9,-4.7,50000,327,9.1,8.2
2020,4,3,17:30,UTC,,987,,81,,,-2,-4.8,50000,327,9.2,8.2
2020,4,3,17:40,UTC,,987.3,,82,,,-2.2,-4.9,50000,326,9.3,8.2
2020,4,3,17:50,UTC,,987.7,,81,,,-2.3,-5.1,50000,327,9.1,8.1
2020,4,3,18:00,UTC,,987.9,,78,,,-2.1,-5.4,50000,338,8.4,7.4
2020,4,3,18:10,UTC,,988.1,,75,,,-2,-5.9,50000,349,7.7,6.5
2020,4,3,18:20,UTC,,988.4,,79,,,-2.4,-5.6,50000,343,6.2,5.5
2020,4,3,18:30,UTC,,988.7,,79,,,-2.2,-5.4,50000,325,5.8,5.1
2020,4,3,18:40,UTC,,988.8,,77,,,-1.7,-5.3,50000,318,6.8,5.9
2020,4,3,18:50,UTC,,989.1,,77,,,-1.9,-5.4,50000,313,5.5,4.8
2020,4,3,19:00,UTC,,989.2,,77,,,-2.1,-5.6,50000,316,5.6,4.9
2020,4,3,19:10,UTC,,989.4,,82,,,-1.9,-4.6,50000,310,5.3,4.3
2020,4,3,19:20,UTC,,989.5,,84,,,-2.1,-4.5,50000,303,5.1,4.2
2020,4,3,19:30,UTC,,989.6,,82,,,-2.1,-4.7,50000,304,5.4,4.4
2020,4,3,19:40,UTC,,989.8,,82,,,-2.5,-5.2,50000,315,5.1,4.2
2020,4,3,19:50,UTC,,990,,79,,,-2.1,-5.2,50000,306,5.7,4.5
2020,4,3,20:00,UTC,,990.1,,81,,,-2.4,-5.3,50000,304,5.8,4.7
2020,4,3,20:10,UTC,,990.4,,82,,,-2.4,-5.1,50000,302,6,4.8
2020,4,3,20:20,UTC,,990.5,,84,,,-2.6,-5,50000,301,6.6,5.2
2020,4,3,20:30,UTC,,990.6,,82,,,-2.3,-4.9,50000,306,6.6,5.5
2020,4,3,20:40,UTC,,990.8,,81,,,-2.5,-5.3,50000,298,6.3,5.3
2020,4,3,20:50,UTC,,990.9,,81,,,-2.6,-5.4,50000,298,5.9,5.3
2020,4,3,21:00,UTC,,991.1,,81,,,-2.8,-5.5,50000,299,5.7,5
2020,4,3,21:10,UTC,,991.3,,81,,,-2.9,-5.7,50000,298,6.6,5.2
2020,4,3,21:20,UTC,,991.4,,84,,,-3,-5.4,50000,298,6.4,5.3
2020,4,3,21:30,UTC,,991.5,,82,,,-3.1,-5.7,50000,299,6.9,5.7
2020,4,3,21:40,UTC,,991.7,,80,,,-3.1,-6.1,50000,297,7.8,6.4
2020,4,3,21:50,UTC,,991.9,,78,,,-3.1,-6.4,50000,306,7.2,6.2
2020,4,3,22:00,UTC,,992.1,,79,,,-4,-7.1,50000,316,7.2,6.2
2020,4,3,22:10,UTC,,992.4,,76,,,-4.9,-8.5,50000,322,6.8,5.8
2020,4,3,22:20,UTC,,992.5,,78,,,-5.5,-8.8,50000,3,4.6,3.1
2020,4,3,22:30,UTC,,992.7,,75,,,-5.9,-9.7,50000,4,5.2,3.3
2020,4,3,22:40,UTC,,992.8,,75,,,-5.9,-9.7,50000,355,4.8,3.6
2020,4,3,22:50,UTC,,992.9,,78,,,-6.6,-9.7,50000,340,3.7,3.2
2020,4,3,23:00,UTC,,993.1,,81,,,-6.7,-9.4,50000,320,3.2,2.8
2020,4,3,23:10,UTC,,993.2,,81,,,-6,-8.7,50000,314,2.9,2.5
2020,4,3,23:20,UTC,,993.3,,73,,,-4.8,-8.8,50000,312,3.5,2.6
2020,4,3,23:30,UTC,,993.4,,74,,,-5.3,-9.1,50000,314,3.5,3.2
2020,4,3,23:40,UTC,,993.7,,74,,,-4.8,-8.8,50000,307,3.7,3.1
2020,4,3,23:50,UTC,,994,,74,,,-4.8,-8.7,50000,303,3.8,3
2020,4,4,00:00,UTC,,994.2,,80,,,-5.5,-8.5,50000,278,3.6,3
2020,4,4,00:10,UTC,,994.3,,76,,,-5.4,-8.9,50000,280,4.1,3.2
2020,4,4,00:20,UTC,,994.5,,76,,,-5.2,-8.8,50000,281,4,3.5
2020,4,4,00:30,UTC,,994.7,,71,,,-5.1,-9.5,50000,292,4.3,3.8
2020,4,4,00:40,UTC,,994.9,,73,,,-5.2,-9.4,50000,290,4.4,3.9
2020,4,4,00:50,UTC,,995,,76,,,-5.6,-9.2,50000,285,3.9,2.9
2020,4,4,01:00,UTC,,995.2,,78,,,-5.8,-9.1,50000,308,3.1,2.4
2020,4,4,01:10,UTC,,995.5,,83,,,-6,-8.4,50000,302,2.7,1.8
2020,4,4,01:20,UTC,,995.6,,79,,,-6.1,-9.1,50000,310,2.6,2
2020,4,4,01:30,UTC,,995.7,,80,,,-6.3,-9.2,50000,320,2.2,1.9
2020,4,4,01:40,UTC,,995.8,,75,,,-7,-10.7,50000,340,2.2,1.7
2020,4,4,01:50,UTC,,995.9,,74,,,-7,-10.8,50000,332,2.2,1.8
2020,4,4,02:00,UTC,,996.1,,71,,,-7,-11.4,50000,321,1.6,1.4
2020,4,4,02:10,UTC,,996.4,,77,,,-7.3,-10.6,50000,294,1.5,1.2
2020,4,4,02:20,UTC,,996.4,,78,,,-6.6,-9.8,50000,246,2.1,1.4
2020,4,4,02:30,UTC,,996.5,,80,,,-7,-9.8,50000,226,1.5,1
2020,4,4,02:40,UTC,,996.6,,83,,,-7.4,-9.8,50000,180,1.8,1.1
2020,4,4,02:50,UTC,,996.6,,80,,,-7.4,-10.2,50000,156,1.7,1.3
2020,4,4,03:00,UTC,,996.7,,80,,,-7.2,-10,50000,147,1.4,1.2
2020,4,4,03:10,UTC,,997,,82,,,-7.1,-9.6,50000,151,1.6,1.1
2020,4,4,03:20,UTC,,997.1,,84,,,-7.4,-9.7,50000,156,2.4,1.7
2020,4,4,03:30,UTC,,997.2,,84,,,-7.6,-9.8,50000,156,2.3,2.1
2020,4,4,03:40,UTC,,997.3,,84,,,-7.8,-10,50000,142,2.5,2.1
2020,4,4,03:50,UTC,,997.3,,82,,,-7.5,-10,41540,136,2.6,2
2020,4,4,04:00,UTC,,997.4,,83,,,-7.5,-10,50000,138,3,2.4
2020,4,4,04:10,UTC,,997.5,,84,,,-7.6,-9.8,50000,152,3,2.4
2020,4,4,04:20,UTC,,997.8,,88,,,-7.8,-9.5,50000,154,3.7,2.5
2020,4,4,04:30,UTC,,997.9,,91,,,-8.1,-9.3,50000,152,4.1,3.3
2020,4,4,04:40,UTC,,998,,91,,,-8.3,-9.6,50000,153,4,3.4
2020,4,4,04:50,UTC,,998.1,,91,,,-8,-9.2,50000,152,4.4,3.5
2020,4,4,05:00,UTC,,998.2,,90,,,-8,-9.4,50000,153,4.2,3.4
2020,4,4,05:10,UTC,,998.3,,88,,,-7.9,-9.6,50000,146,4.4,3.5
2020,4,4,05:20,UTC,,998.5,,88,,,-7.7,-9.4,50000,147,4.2,3
2020,4,4,05:30,UTC,,998.6,,87,,,-7.5,-9.3,50000,151,4.5,3.4
2020,4,4,05:40,UTC,,998.8,,84,,,-7,-9.2,50000,148,4.1,3.2
2020,4,4,05:50,UTC,,998.8,,80,,,-6.5,-9.3,50000,150,4.5,3.7
2020,4,4,06:00,UTC,,999,,79,,,-6.1,-9.2,50000,153,4.8,3.8
2020,4,4,06:10,UTC,,999.1,,75,,,-5.6,-9.3,50000,146,5.1,3.6
2020,4,4,06:20,UTC,,999.3,,73,,,-5.2,-9.3,50000,148,5,3.7
2020,4,4,06:30,UTC,,999.4,,73,,,-5.1,-9.2,50000,151,4.7,3.8
2020,4,4,06:40,UTC,,999.4,,69,,,-4.4,-9.2,50000,147,4.6,3.7
2020,4,4,06:50,UTC,,999.5,,66,,,-3.8,-9.3,50000,143,4.4,3.5
2020,4,4,07:00,UTC,,999.7,,64,,,-3.4,-9.2,50000,146,4.7,3.7
2020,4,4,07:10,UTC,,999.8,,64,,,-3.4,-9.3,50000,147,4.8,3.9
2020,4,4,07:20,UTC,,999.8,,63,,,-3,-9.2,50000,145,5.1,4
2020,4,4,07:30,UTC,,1000,,65,,,-2.8,-8.5,50000,147,5.1,4.3
2020,4,4,07:40,UTC,,1000.1,,65,,,-2.6,-8.3,50000,149,5.2,4.2
2020,4,4,07:50,UTC,,1000.4,,68,,,-1.9,-7,50000,165,4.8,3.5
2020,4,4,08:00,UTC,,1000.6,,77,,,-1.4,-5,50000,216,3.8,2.7
2020,4,4,08:10,UTC,,1000.8,,74,,,-0.8,-4.9,50000,251,5,3.4
2020,4,4,08:20,UTC,,1001,,73,,,-0.7,-4.9,50000,248,4.6,3.5
2020,4,4,08:30,UTC,,1001.1,,75,,,-0.8,-4.8,49500,254,7.1,5.1
2020,4,4,08:40,UTC,,1001.3,,75,,,-0.9,-4.9,50000,257,7.4,5.2
2020,4,4,08:50,UTC,,1001.5,,75,,,-1,-4.8,,263,7.5,5.9
2020,4,4,09:00,UTC,,1001.6,,75,,,-1,-4.8,50000,258,6.8,5.4
2020,4,4,09:10,UTC,,1001.7,,75,,,-0.7,-4.6,50000,248,6.5,5.3
2020,4,4,09:20,UTC,,1001.8,,73,,,-0.5,-4.7,50000,254,7.5,5.8
2020,4,4,09:30,UTC,,1002.1,,71,,,-0.5,-5,48690,257,7.1,5.9
2020,4,4,09:40,UTC,,1002.2,,68,,,-0.5,-5.7,50000,259,7.9,6.5
2020,4,4,09:50,UTC,,1002.3,,71,,,-0.6,-5.2,50000,253,8.2,6.9
2020,4,4,10:00,UTC,,1002.5,,74,,,-0.7,-4.8,50000,254,9.1,7.1
2020,4,4,10:10,UTC,,1002.7,,75,,,-0.8,-4.6,50000,256,9.6,7.7
2020,4,4,10:20,UTC,,1002.8,,75,,,-0.7,-4.6,46550,256,9.6,7.5
2020,4,4,10:30,UTC,,1003.1,,75,,,-0.7,-4.5,50000,256,9.3,7.5
2020,4,4,10:40,UTC,,1003.3,,74,,,-0.6,-4.7,49400,250,8.9,7.6
2020,4,4,10:50,UTC,,1003.6,,74,,,-0.6,-4.5,50000,250,8.3,6.9
2020,4,4,11:00,UTC,,1003.8,,72,,,-0.5,-4.9,50000,253,8.3,7.1
2020,4,4,11:10,UTC,,1003.9,,70,,,-0.4,-5.2,50000,255,9.1,7.4
2020,4,4,11:20,UTC,,1004.1,,72,,,-0.4,-4.8,50000,253,9.1,7.3
2020,4,4,11:30,UTC,,1004.2,,72,,,-0.6,-5,50000,249,9.4,8
2020,4,4,11:40,UTC,,1004.4,,76,,,-0.3,-4,50000,252,8.9,6.9
2020,4,4,11:50,UTC,,1004.5,,73,,,-0.5,-4.7,47230,258,8.7,6.6
2020,4,4,12:00,UTC,,1004.6,,72,,,-0.5,-4.8,50000,258,9.6,8
2020,4,4,12:10,UTC,,1004.9,,75,,,-0.3,-4.1,50000,259,9.2,7.7
2020,4,4,12:20,UTC,,1005.1,,71,,,-0.3,-4.9,50000,261,9.9,8.4
2020,4,4,12:30,UTC,,1005.3,,70,,,-0.5,-5.2,50000,261,10,8
2020,4,4,12:40,UTC,,1005.5,,73,,,-0.5,-4.7,50000,260,10.7,8.8
2020,4,4,12:50,UTC,,1005.7,,75,,,-0.5,-4.4,50000,262,10.6,8.8
2020,4,4,13:00,UTC,,1005.9,,75,,,-0.7,-4.5,50000,257,12.2,9.9
2020,4,4,13:10,UTC,,1006,,76,,,-0.8,-4.5,50000,261,11.8,9.7
2020,4,4,13:20,UTC,,1006.2,,75,,,-0.8,-4.7,50000,261,11.7,8.9
2020,4,4,13:30,UTC,,1006.3,,74,,,-0.9,-4.9,50000,257,10.3,8.5
2020,4,4,13:40,UTC,,1006.4,,77,,,-0.9,-4.5,50000,257,10.4,8.3
2020,4,4,13:50,UTC,,1006.5,,76,,,-0.9,-4.6,50000,255,10.4,8.8
2020,4,4,14:00,UTC,,1006.7,,78,,,-0.9,-4.4,50000,258,10.8,8.3
2020,4,4,14:10,UTC,,1006.8,,77,,,-1,-4.5,50000,257,11,9
2020,4,4,14:20,UTC,,1006.9,,77,,,-1,-4.5,50000,256,10.6,8.5
2020,4,4,14:30,UTC,,1007.1,,77,,,-1,-4.6,50000,256,9.4,7.8
2020,4,4,14:40,UTC,,1007.2,,75,,,-1,-4.8,50000,256,9.1,7.6
2020,4,4,14:50,UTC,,1007.4,,75,,,-0.8,-4.7,50000,255,10.1,8.3
2020,4,4,15:00,UTC,,1007.4,,76,,,-1,-4.6,50000,256,10.2,8.5
2020,4,4,15:10,UTC,,1007.6,,76,,,-0.7,-4.5,50000,256,9.9,8.2
2020,4,4,15:20,UTC,,1007.7,,75,,,-0.7,-4.5,50000,255,9.9,8.2
2020,4,4,15:30,UTC,,1007.7,,76,,,-0.8,-4.6,50000,255,9.9,8.1
2020,4,4,15:40,UTC,,1007.9,,77,,,-0.9,-4.4,50000,253,9.2,7.8
2020,4,4,15:50,UTC,,1008.1,,77,,,-1,-4.5,50000,254,9.4,7.5
2020,4,4,16:00,UTC,,1008.2,,77,,,-0.9,-4.4,50000,256,10.6,8.4
2020,4,4,16:10,UTC,,1008.4,,77,,,-0.9,-4.4,50000,255,10,8.4
2020,4,4,16:20,UTC,,1008.5,,76,,,-0.7,-4.4,50000,254,10.8,8.3
2020,4,4,16:30,UTC,,1008.6,,74,,,-0.5,-4.7,50000,250,9.9,8
2020,4,4,16:40,UTC,,1008.7,,73,,,-0.5,-4.8,50000,249,9.1,7.8
2020,4,4,16:50,UTC,,1008.8,,73,,,-0.5,-4.7,50000,246,9.4,7.5
2020,4,4,17:00,UTC,,1008.8,,73,,,-0.5,-4.8,50000,243,9.2,7.3
2020,4,4,17:10,UTC,,1008.8,,70,,,-0.6,-5.4,50000,244,9.1,6.9
2020,4,4,17:20,UTC,,1008.9,,71,,,-0.8,-5.5,50000,245,8.3,6.5
2020,4,4,17:30,UTC,,1009,,70,,,-0.9,-5.6,50000,237,6.9,5.9
2020,4,4,17:40,UTC,,1009.1,,70,,,-0.9,-5.7,50000,236,6.7,5.6
2020,4,4,17:50,UTC,,1009.2,,71,,,-1.1,-5.7,50000,237,6.3,5.4
2020,4,4,18:00,UTC,,1009.3,,71,,,-1,-5.5,50000,235,6.6,5.3
2020,4,4,18:10,UTC,,1009.4,,71,,,-0.9,-5.6,50000,235,7.1,5.7
2020,4,4,18:20,UTC,,1009.5,,73,,,-1,-5.2,50000,235,7.1,5.8
2020,4,4,18:30,UTC,,1009.5,,77,,,-1.1,-4.7,50000,239,6.6,5.5
2020,4,4,18:40,UTC,,1009.5,,77,,,-1.1,-4.6,50000,241,6.4,5.2
2020,4,4,18:50,UTC,,1009.5,,80,,,-1.1,-4.2,50000,241,6.4,5.4
2020,4,4,19:00,UTC,,1009.6,,78,,,-0.8,-4.2,50000,244,7.8,6.5
2020,4,4,19:10,UTC,,1009.7,,76,,,-0.6,-4.3,50000,247,8,6.6
2020,4,4,19:20,UTC,,1009.8,,73,,,-0.5,-4.8,50000,256,9,6.9
2020,4,4,19:30,UTC,,1009.8,,75,,,-0.8,-4.7,50000,256,8.9,7.4
2020,4,4,19:40,UTC,,1009.9,,76,,,-1,-4.8,50000,253,8.5,6.9
2020,4,4,19:50,UTC,,1010,,76,,,-1.2,-5,50000,252,7.6,6.3
2020,4,4,20:00,UTC,,1010.1,,75,,,-1.3,-5.2,50000,255,7.1,6.2
2020,4,4,20:10,UTC,,1010.2,,74,,,-1.3,-5.3,50000,260,6.5,5.6
2020,4,4,20:20,UTC,,1010.3,,74,,,-1.5,-5.6,50000,259,6.3,5.6
2020,4,4,20:30,UTC,,1010.4,,75,,,-1.6,-5.4,50000,261,6.5,5.4
2020,4,4,20:40,UTC,,1010.5,,77,,,-1.8,-5.4,50000,262,6.9,5.7
2020,4,4,20:50,UTC,,1010.7,,77,,,-1.9,-5.4,50000,263,6.9,5.6
2020,4,4,21:00,UTC,,1010.8,,78,,,-1.9,-5.3,50000,265,6.8,5.6
2020,4,4,21:10,UTC,,1011,,80,,,-2.2,-5.2,50000,272,6.9,5.9
2020,4,4,21:20,UTC,,1011.2,,81,,,-2.7,-5.5,50000,271,6.6,5.8
2020,4,4,21:30,UTC,,1011.2,,75,,,-2.3,-6,50000,279,7.1,6
2020,4,4,21:40,UTC,,1011.4,,72,,,-2.1,-6.4,50000,282,7.7,6.4
2020,4,4,21:50,UTC,,1011.5,,65,,,-1.8,-7.4,50000,283,8.5,7
2020,4,4,22:00,UTC,,1011.6,,66,,,-2.2,-7.6,50000,290,9.7,8.2
2020,4,4,22:10,UTC,,1011.7,,68,,,-2.3,-7.4,50000,291,9.6,8.3
2020,4,4,22:20,UTC,,1011.9,,67,,,-2.1,-7.5,50000,290,9.7,8.4
2020,4,4,22:30,UTC,,1012,,65,,,-1.7,-7.4,50000,287,9.8,8.4
